tweet_ID,tweet_text,retweet_count,favorite_count,followers_count,original_tweet_screen_name,retweet_screen_name,original_tweet_created_at,retweet_created_at,retweet_id,original_tweet_id,original_tweet_coordinates,retweet_coordinates,original_tweet_user_id,retweet_user_id,search_string,is_retweet,timestamp,type,source,in_reply_to_status_id,in_reply_to_screen_name,in_reply_to_user_id,quoted_id,quoted_screen_name,quoted_user_id,quoted_created_at,quoted_coordinates,place_name,place_fullname,place_country,place_cc,place_bb,media_url,media_expanded_url,lang,virality
64,"RT @charliekirk11: Facts:  There are 3,142 counties in the US  @realDonaldTrump won 2,626  Trump counties covered 84% of the United States  Had Hillary not won 88 of the 100 largest counties, she would have lost by 11,500,000 votes  THIS Is why Democrats want to abolish the Electoral College!",5711,11682,1074317,paulrevolution_,charliekirk11,2019-05-11 07:54:56,2019-05-11 01:29:47,1.1270229616118292e+18,1127119885841125377,,,580181310,292929271.0,,True,1557561296,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,5711.010873885455
65,"@Comey You go right a head cause I hate him enough for both of us! I have never in my 65 yrs ever hated another human being until Trump, McConnell, Kavanaugh and Barr. I can truly say I now know what hate feels like. And I’m ashamed!",0,0,33,judy85821178,,2019-05-11 07:54:56,,,1127119885228826630,,,1106184546582740993,,,False,1557561296,reply,Twitter for iPhone,1.1269444779465523e+18,Comey,2334193741.0,,,,,,Florida,"Florida, USA",United States,US,,,,en,0.0
66,"RT @resistbot: Industries affected by the brinksmanship are mostly concentrated in rural, deeply red, already-struggling parts of the country, with political consequences for Trump and Republicans in 2020. https://t.co/ubAewmmKOa",10,16,50689,MariaMesmerized,resistbot,2019-05-11 07:54:56,2019-05-11 02:38:00,1.1270401262306386e+18,1127119884612263936,,,2329369573,8.357403140065116e+17,,True,1557561296,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,10.000315650338338
67,"RT @ChrisMurphyCT: I know we’ve become numb to the corruption of this Administration, but this story should be the total focus of the political class today. The President is openly asking a foreign government to investigate his political rival. This is next level.  https://t.co/pboUJuCPoj",14414,28653,767287,BlueLeader14,ChrisMurphyCT,2019-05-11 07:54:55,2019-05-10 12:22:34,1.1268248500755866e+18,1127119881164353536,,,1076318390157860866,150078976.0,,True,1557561295,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,14414.037343262691
68,"RT @TheDailyShow: “Julius Malema talks about genocide like he’s remodeling his kitchen.”  If you think Trump is bad, meet South Africa’s anti-establishment politician. Full piece: https://t.co/vGpwtWoaZb https://t.co/A8SRsRSLAR",4548,8609,7894654,Dollzlp,TheDailyShow,2019-05-11 07:54:55,2019-05-10 14:30:18,1.1268569977674588e+18,1127119880615075840,,,893272854,158414847.0,,True,1557561295,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,4548.001090484776
69,RT @jonathanchait: Trump is pushing Ukraine to supply dirt on his political opponents. This is a massive scandal. https://t.co/igFZqs13B9,1272,2195,172797,AngelOBrien0,jonathanchait,2019-05-11 07:54:54,2019-05-10 19:25:44,1.1269313429173453e+18,1127119878975098880,,,922849192627900416,50446226.0,,True,1557561294,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,1272.0127027668304
70,RT @RedTRaccoon: Trump's claims of '$100 billion' in Chinese tariff payments just don't add up.  In reality it ends up costing every American household about $800.  https://t.co/pnvNbI6y1T,210,312,175462,Saintsfan5348,RedTRaccoon,2019-05-11 07:54:54,2019-05-11 00:50:48,1.1270131496207442e+18,1127119878685478912,,,2193135944,8.255188704211804e+17,,True,1557561294,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,210.00177816279307
71,"@DonaldDennis6 @Sandman_HQ @6549lmartin @FoxNews That's a nice way of saying if your name isn't Rudy Giuliani or Donald Trump, Hannity's gonna cut you off, guaranteed!! 😄",0,0,3697,realBrianReid,,2019-05-11 07:54:54,,,1127119877096001536,,,1852669202,,,False,1557561294,reply,Twitter for Android,1.1269597200093553e+18,DonaldDennis6,885685639.0,,,,,,,,,,,,,en,0.0
72,"RT @krassenstein: If Donald Trump Jr. Does not appear for his Congressional subpoena, Senator Blumenthal says he’s prepared to send him to prison.  LOCK HIM UP! LOCK HIM UP! LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!",298,1327,693418,Saukel,krassenstein,2019-05-11 07:54:53,2019-05-11 05:57:00,1.1270902064174776e+18,1127119875766345731,,,58290199,133938408.0,,True,1557561293,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,298.00191370861444
73,"@send2gl @waltshaub @mehdirhasan They must have been or seemed to be illegal immigrants. Trump really doesn't like illegals, whether that's wrong or right, that's subjective.",0,0,34,DavidFr67827983,,2019-05-11 07:54:53,,,1127119875254759425,,,1101233969012592640,,,False,1557561293,reply,Twitter Web App,1.127076195814658e+18,send2gl,405186224.0,,,,,,,,,,,,,en,0.0
74,"RT @PostOpinions: ""Democrats should call this out for what it is: Betrayal of, and disloyalty to, the United States,"" @JRubinBlogger writes https://t.co/9Cy8nGJcGF",207,552,42387,PatrickOssmer,PostOpinions,2019-05-11 07:54:52,2019-05-11 02:06:47,1.1270322701105684e+18,1127119867822452736,,,1466080974,14345812.0,,True,1557561292,retweet,Twitter for iPad,,,,,,,,,,,,,,,,en,207.0130228607828
75,"Problem is that these deluded right wing cunts won't see it that way, they'll see a leftie, liberal with an agenda, god knows how anyone could see Neil like that, getting shown up by their hero, remember these fools vote for Trump, Farage etc so don't think like normal people https://t.co/wreBzRjEh0",103,600,273632,garystanfo,,2019-05-11 07:54:51,,,1127119864395653120,,,233201894,,,False,1557561291,quote,Twitter for Android,,,,1.1268216704702136e+18,billybragg,13496142.0,2019-05-10 12:09:56,,,,,,,,,en,103.00219272599696
76,@NavyWifeAlison @Stevegaston18 Trump wins by landside in 2020 if that's the case.,0,0,1887,USAtruepatriot4,,2019-05-11 07:54:50,,,1127119862818574336,,,1109806027766140928,,,False,1557561290,reply,Twitter for Android,1.1269869448381686e+18,NavyWifeAlison,21785269.0,,,,,,,,,,,,,en,0.0
77,RT @Kuddelmuddel9: #Trump Mund tut schlichte Wahrheit kund. Wer keine Zölle zahlen möchte kann im Inland produzieren. Produkte die man selb…,19385,83014,60167853,Rotpille,Kuddelmuddel9,2019-05-11 07:54:50,2019-05-11 07:49:19,1.1271184746843259e+18,1127119861430222848,,,855186549633404932,1.0918510235540972e+18,,True,1557561290,quote,Twitter for iPhone,,,,1.126821318861697e+18,realDonaldTrump,25073877.0,2019-05-10 12:08:32,,,,,,,,,de,19385.001379706868
78,"RT @politico: Trump called Buttigieg ""Alfred E. Neuman"" after the Mad magazine character. Here's Buttigieg's response: https://t.co/xUzXftAOX6 https://t.co/0KoblQLoHy",297,1001,3812243,amandavicmason,politico,2019-05-11 07:54:50,2019-05-11 04:30:08,1.1270683450634322e+18,1127119859752538113,,,2166770017,9300262.0,,True,1557561290,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,297.0002625750772
79,Air Drake 767 &gt;&gt;&gt; Trump 757,0,0,53,realFinnJB,,2019-05-11 07:54:49,,,1127119858682851328,,,989607877756141568,,,False,1557561289,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,0.0
80,RT @tribelaw: Another reason that waiting for the 2020 election to remove Trump is no substitute for removing him through impeachment is th…,698,776,573760,RichardTol,tribelaw,2019-05-11 07:54:49,2019-05-11 01:15:36,1.1270193901746258e+18,1127119857198280704,,,40627145,4091551984.0,,True,1557561289,quote,Twitter Web Client,,,,1.1270142823554621e+18,kylegriffin1,32871086.0,2019-05-11 00:55:18,,,,,,,,,en,698.0013524818739
81,"This is such a stupid piece by @QuinHillyer. There is no ""constitutional crisis"" in government right now. Is the specter of a crisis being ginned up by the Democrats and anti-Trump RINO's? Yes. Sen.Burr is a disgrace.  https://t.co/xjpOVmDD4F",0,0,1500,TundraTabloids,,2019-05-11 07:54:49,,,1127119856644575232,,,246683680,,,False,1557561289,Tweet,Twitter Web App,,,,,,,,,,,,,,,,en,0.0
82,"RT @CNNPolitics: Retired Supreme Court Justice John Paul Stevens says President Trump is ""exercising powers that do not really belong to him"" https://t.co/PvuSbtSUax https://t.co/PbI2Lz5sQ0",40,78,2795675,excitedtobhere,CNNPolitics,2019-05-11 07:54:49,2019-05-11 07:31:06,1.1271138866861548e+18,1127119856560680965,,,33745193,13850422.0,,True,1557561289,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,40.00002790023876
83,RT @olgaNYC1211: Trump wants his Barr to investigate Biden Really feels like Russia. Remember when Putin launched fake investigations into his opponents or anyone he felt threatened by. Trump is shaping America like Russia. Criminal kleptocratic regime w unchecked powers https://t.co/nl28dSWbyt,373,616,126158,alaskangirl1974,olgaNYC1211,2019-05-11 07:54:49,2019-05-11 04:35:00,1.1270695713100718e+18,1127119855419682817,,,44931933,7.512834353820672e+17,,True,1557561289,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,373.0048827660553
84,"@TexasHightower @ScottAdamsSays Once again there is nothing new or unprecedented about a president claiming executive privilege. Every president does it and Trump has used it much less rare compared to pretty much any president. The branches are co-equal, congress dies not have any power over executive",0,0,13,adeptDs12,,2019-05-11 07:54:48,,,1127119854648070144,,,978884072482181120,,,False,1557561288,reply,Twitter for iPhone,1.1270412115319562e+18,TexasHightower,3429644472.0,,,,,,,,,,,,,en,0.0
85,RT @nyc_erik: I’m sick of the #GOP and #Prolife trying to use a moral argument to justify a ban on #Abortion.  What’s the moral argument behind leaving impoverished women to get “back alley” abortions?  How many abortions has #Trump paid for over the years?  #Georgia #ProChoice #WomensRights https://t.co/AsE5SYqYSH,8,13,26669,sturmabteil2018,nyc_erik,2019-05-11 07:54:48,2019-05-11 05:29:42,1.1270833366089564e+18,1127119854279036928,,,808618131866456064,8.726414969352233e+17,,True,1557561288,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,8.000487457347482
86,"RT @TulsiGabbard: The main responsibility of the president is to keep Americans safe. Trump has failed—undermining our national security by tearing up the Iran nuclear deal, threatening military action, bringing us closer to war with Iran that will be far worse than war in Iraq.",712,2317,348753,CoryDelanoy,TulsiGabbard,2019-05-11 07:54:48,2019-05-10 23:24:08,1.1269913406073528e+18,1127119851753857030,,,1105212760181227520,26637348.0,,True,1557561288,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,712.0066436704487
87,"RT @atrupar: This @ReillyRick story about Trump outrageously cheating at golf happened last year. Not in the 1980s. In 2018, when Trump was 72 years old. https://t.co/V4iOPaXqq4 https://t.co/PXLUWsWztc",152,299,100993,geraintx86,atrupar,2019-05-11 07:54:47,2019-05-10 20:23:42,1.1269459304507515e+18,1127119850944573440,,,913439744,288277167.0,,True,1557561287,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,152.0029606012298
88,RT @chuckwoolery: Trump is changing the way the world has been doing business with America. A lot don't like it. It's working.,717,2893,550350,J10459466,chuckwoolery,2019-05-11 07:54:47,2019-05-11 03:15:10,1.1270494819235144e+18,1127119849564639232,,,1100556978886270976,462104542.0,,True,1557561287,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,717.005256654856
89,RT @chuckwoolery: Trump is changing the way the world has been doing business with America. A lot don't like it. It's working.,717,2893,550350,harley4fun2,chuckwoolery,2019-05-11 07:54:47,2019-05-11 03:15:10,1.1270494819235144e+18,1127119849409458176,,,378577848,462104542.0,,True,1557561287,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,717.005256654856
90,RT @abc7tina: Trump Tried To Slam Pete Buttigieg And It Massively Backfired https://t.co/rayf04hjM6 via @politicususa,13,66,3913,Mrigger,abc7tina,2019-05-11 07:54:47,2019-05-11 05:12:06,1.1270789065555354e+18,1127119848595697664,,,129564586,424522009.0,,True,1557561287,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,13.016866854076156
91,"*looks at the polls with Biden leading*  Welp, thats four more years of Trump if he gets the nomination.",0,0,1019,Arn_dronehammer,,2019-05-11 07:54:47,,,1127119847949783042,,,3141007139,,,False,1557561287,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
92,"Trump's got US economy booming, Bill Maher admits in exchange with 2020 Dem: 'We can't ignore that fact' | Fox News https://t.co/QjID87A8S3 #TheShare via @TheShare",0,0,1140,SpaceWeasel,,2019-05-11 07:54:47,,,1127119847194800129,,,5510112,,,False,1557561287,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
93,@essenviews @hazydav This coruot thing should be investigated for corruption and kick back payments from the Russians to support trump. Oh and add his son Lindsey Graham to that same investigation. Ask them both were their emails went when they were using smart tech email service. RUSSIANS!!!,0,0,385,Jay78151371,,2019-05-11 07:54:46,,,1127119845940658177,,,1098239541448708098,,,False,1557561286,reply,Twitter Web App,1.1268631626559529e+18,essenviews,2998864022.0,,,,,,,,,,,,,en,0.0
94,RT @washingtonpost: McGahn refused request by White House to say Trump did not obstruct justice after Mueller report’s release https://t.co/36ZhXY7bq9,115,253,13655175,nashonjuma002,washingtonpost,2019-05-11 07:54:46,2019-05-11 03:16:04,1.127049708856279e+18,1127119844795670528,,,771970110588325888,2467791.0,,True,1557561286,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,115.00001852777427
95,No hurry to strike a trade deal  with China: Trump  https://t.co/5831F4ISeu,0,0,18350,MalikAchkJourno,,2019-05-11 07:54:46,,,1127119844460179456,,,140833842,,,False,1557561286,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,en,0.0
96,RT @krassenstein: Yesterday Reps. Al Green and Rashida Tlaib delivered to Congress a petition of 10 Million American signatures calling on Congress to IMPEACH President Trump.  Please RETWEET to @SpeakerPelosi if you are with these 10 Million Americans on this issue!,1716,2447,693418,narl_lita,krassenstein,2019-05-11 07:54:46,2019-05-11 02:45:00,1.1270418886226534e+18,1127119843789017088,,,894643751481745408,133938408.0,,True,1557561286,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,en,1716.0035288959905
97,"RT @TheDailyShow: “Julius Malema talks about genocide like he’s remodeling his kitchen.”  If you think Trump is bad, meet South Africa’s anti-establishment politician. Full piece: https://t.co/vGpwtWoaZb https://t.co/A8SRsRSLAR",4548,8609,7894654,KeisoKhalaki,TheDailyShow,2019-05-11 07:54:46,2019-05-10 14:30:18,1.1268569977674588e+18,1127119843411615744,,,3155922651,158414847.0,,True,1557561286,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,4548.001090484776
98,@realDonaldTrump Read the #MuellerReport and you will see #TrumpObstructedJustice  Lock him up!  Lock him up!  Lock him up!  #Trump #TrumpTaxScam #TrumpObstructed https://t.co/iOKdkdJc2Q,0,0,7,TrumpisaCunt7,,2019-05-11 07:54:45,,,1127119841968525312,,,1082971912953843716,,,False,1557561285,reply,Twitter for Android,1.1253510035727974e+18,realDonaldTrump,25073877.0,,,,,,,,,,,http://pbs.twimg.com/media/D6RVgcTU0AABOBh.jpg,https://twitter.com/TrumpisaCunt7/status/1127119841968525312/photo/1,en,0.0
99,"RT @TheDailyShow: “Julius Malema talks about genocide like he’s remodeling his kitchen.”  If you think Trump is bad, meet South Africa’s anti-establishment politician. Full piece: https://t.co/vGpwtWoaZb https://t.co/A8SRsRSLAR",4548,8609,7894654,Kei2metse09,TheDailyShow,2019-05-11 07:54:45,2019-05-10 14:30:18,1.1268569977674588e+18,1127119841591209985,,,388894241,158414847.0,,True,1557561285,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,4548.001090484776
100,@maydaymindy9 Exactly!  We need to remember who the real enemy is: #Trump/#GOP,0,0,3433,MarkitoKrod,,2019-05-11 07:54:45,,,1127119839401738240,,,729156546731515904,,,False,1557561285,reply,Twitter Web Client,1.1264854073220547e+18,maydaymindy9,8.257763107902669e+17,,,,,,,,,,,,,en,0.0
101,"RT @drawandstrike: TRUMP HAS ALREADY WON.   The last 2 years Rosenstein helped Trump prepare the battlefield for what's going to unfold the next few months.   2 years of careful, precise SECRET planning.  Those who wanted those plans, desperately sought those plans to STOP THIS were thwarted.",301,814,128328,BLUEPRINT_Q,drawandstrike,2019-05-11 07:54:44,2019-05-11 01:49:52,1.1270280149555405e+18,1127119838370041857,,,1074238095120351232,39076082.0,,True,1557561284,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,301.00634312075306
102,Gavin Newsom administration bans controversial farm pesticide defended by Trump’s EPA https://t.co/4UMwRVas24,0,0,504,Roaldenviro,,2019-05-11 07:54:44,,,1127119838126661632,,,41250659,,,False,1557561284,Tweet,Twitter for Android,,,,,,,,,,,,,,,,en,0.0
103,RT @IGD_News: The group is also deeply tied to the Trump Administration. TPUSA leader Charlie Kirk's rich father worked for Trump and Kirk has often met with Trump and interviewed him at events like CPAC. https://t.co/VQxICRJspC,435,1278,49734,PoMaggieny,IGD_News,2019-05-11 07:54:44,2019-05-10 02:43:56,1.1266792314616422e+18,1127119836788736000,,,3717257232,3289440085.0,,True,1557561284,retweet,Twitter Web App,,,,,,,,,,,,,,,,en,435.02569670647847
104,"@RulingVenus @KikiAdine @dEMMAcratic @TrinityResists @Lady_Star_Gem @ElastigirlVotes @ManInTheHoody @DanaScottlo @ArtistsPo @laureldavilacpa @lfkraus I agree with you , as long as  The  procedure is held only for trump supporters.  They love anything trump  #justsaying",0,0,67,LLwhite6,,2019-05-11 07:54:44,,,1127119835052367873,,,1083715432341819393,,,False,1557561284,reply,Twitter Web App,1.1268331223168246e+18,RulingVenus,7.600537652108001e+17,,,,,,,,,,,,,en,0.0
105,"RT @deku_a: @AIiceRobinson @akvawe66 @DeplorableNew @misshellca @TrumpSugar @_southerngurl_ @SpaceForceBravo @Richardkimble45 @ShellyRKirchoff @lnAIaska @blairarthur1 @greekboy51 @TankGir43807148 @2tall2fall4it @naturelover3333 @mediadontmatta @CuttDCheese @SBDSoultrain @EJ_LiveWithLove @HouseOfJames2 @laundry_guy @Seymour53804433 @jeff11069676 @LeonWhi63670221 @History27361891 @akuscg @skrnyc5 @TimBuckOhFive @MariaZupan @TorCWoman @socialismsuxs @AIwaysFree @no2libs007 @miss_simone247 @GoofyGary7 @TiredOf_UrCrap2 @PwrCane1 @UNHWildcat09 @FnicholasR @Burghgirl69 @provdcrumblover @GonzoBaggins @GopYouKnowMe @POzzur @jpholl10 @MagicalWriter13 @InvisibleObama @PD3598 @annableigh @RealMrAleem You seem to think I love Trump and everything he does, but I don’t. I love the effect he has on people like you, though. They say catharsis is bad for your health, but it’s a guilty pleasure, I’ll admit.",1,2,16,akvawe66,deku_a,2019-05-11 07:54:43,2019-05-11 02:27:28,1.1270374778002473e+18,1127119834175684608,,,963586514319003649,9.862875810621399e+17,,True,1557561283,retweet,Twitter for Android,,,,,,,,,,,,,,,,en,1.125
